smiles,antibiotic_activity,mol_weight,clogp,clogp_6.5
C[C@H]1[C@H]([Si](C)(C)F)[C@@H](CCO)O[C@]12C(=O)N(Cc1cccc(N(C=O)c3ccccc3)c1)c1ccccc12,0,532.688,5.6853,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CCC(C(=O)OC)C(=O)OC)ccc31)[C@H](c1ccccc1OCCO)N1[C@H](c3ccccc3)[C@H](c3ccccc3)OC(=O)[C@H]1[C@@H]2C(=O)Nc1nc2ccccc2s1,0,993.06,6.4584,0
C=CCN1C(=O)[C@@]2(O[C@@H](CCO)[C@H]([Si](C)(C)F)[C@H]2C)c2cc(N3C(=O)c4cccc5cccc3c45)ccc21,0,530.672,5.8217,0
COc1cccc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)NCCCN4CCOCC4)CC[C@@H]32)c1,0,541.667,0.2218,0
CN(C)CCCCCCNC(=O)[C@@H]1C[C@@H]2C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N2[C@@H]1c1cccc(OCCO)c1,0,574.787,1.929,0
C=CCNC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(O)cc2)[C@]12C(=O)Nc1ccc(C#Cc3ccc(OC)cc3)cc12,0,715.806,6.3738,0
CC(=O)NCCCC[C@@H]1NC(=O)[C@H]2C[C@@H](C(=O)NCCCCCN)[C@@H](c3cccc(OCCO)c3)N2C1=O,0,531.654,0.3659,0
COC(=O)c1c2oc(c1C(=O)OC)C(=O)N[C@H](Cc1ccccc1)Cn1cc(nn1)[C@@H](Cc1ccccc1)NC(=O)N[C@@H](CO)CC2,0,644.685,2.3757,0
CCCNC(=O)[C@@H]1c2ccccc2C(=O)N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccc(CO)cc1,0,564.526,6.2236,0
O=C1O[C@@H](c2ccccc2)[C@@H](c2ccccc2)N2[C@@H](c3ccc(OCCO)cc3)[C@]3(C(=O)Nc4ccc(C#CC5=CCCCC5)cc43)[C@@H](C(=O)N3CCN(c4ncccn4)CC3)[C@H]12,0,840.981,6.3194,0
Cc1ccc(N2C(=O)c3ccccc3[C@](C)(C(=O)NCCN3CCOCC3)[C@@H]2c2ccc(CO)cc2)nc1,0,514.626,2.99012,0
C=CCN1C(=O)[C@@]2(O[C@@H](CCn3cc([C@H](O)c4ccccc4)nn3)[C@H]([Si](C)(C)c3ccc(OC)cc3)[C@H]2C)c2cc(N3C(=O)c4cccc5cccc3c45)ccc21,0,775.982,7.6524,1
Cc1ccc(S[C@]2(C(=O)NC3CC3)CC(=O)N(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2c2ccc(CO)cc2)cc1,0,622.631,6.80822,1
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](Cc5ccccc5)C(=O)N4[C@H]3c3ccc(O)cc3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,0,1118.978,7.6185,1
C[C@]1(C(=O)NCCN2CCOCC2)c2ccccc2C(=O)N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccc(CO)cc1,0,649.632,5.3199,0
COC(=O)C(CC#Cc1ccc2c(c1)[C@]1(C(=O)N2)[C@H](C(=O)N2CCc3cc(OC)c(OC)cc3C2)[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@@H]1c1ccc(OCCO)cc1)C(=O)OC,0,934.011,5.6346,0
CN(C)CCCNC(=O)[C@@H]1c2ccccc2C(=O)N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccc(CO)cc1,0,607.595,5.7653,0
C[C@H]1ON(c2ccc(C(=O)OC(C)(C)C)cc2)[C@@H](c2ccc(O)cc2)[C@@H]1C(=O)N1C(=O)OC[C@@H]1c1ccccc1,0,544.604,5.5652,0
COCCCNC(=O)[C@@]1(Cc2ccccc2I)c2ccccc2C(=O)N(C2CCCCC2)[C@H]1c1ccc(CO)cc1,0,666.6,5.9465,0
C=CCN1C(=O)[C@@]2(O[C@@H](CCn3cc([C@H](O)c4ccccc4)nn3)[C@H]([Si](C)(C)c3ccc(OC)cc3)[C@H]2C)c2ccccc21,0,608.815,5.2073,0
CC(C)CNC(=O)[C@@H]1c2ccccc2C(=O)N(Cc2ccccc2C(F)(F)F)[C@H]1c1ccc(CO)cc1,0,510.556,5.4508,0
C=CCNC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(O)cc2)[C@]12C(=O)N(C(=O)OCCOC)c1ccc(C#CC3(O)CCCCCC3)cc12,0,823.943,6.5797,1
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)c2ccncc2)O1)NCc1ccc(-c2ccccc2)cc1,0,515.61,3.2046,0
C/C=C1\[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC,0,418.395,-1.6583,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2S(=O)(=O)c2cccc(Cl)c2)O1)NCCCN1CCOCC1,0,546.086,0.8666,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2ccc(F)cc2)O1)NCCCN1CCOCC1,0,493.576,0.8038,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2cccc(Cl)c2)O1)NCCCN1CCOCC1,0,546.086,0.8666,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2ccc(F)cc2)O1)NCCCN1CCOCC1,0,493.576,0.8038,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccc(Cl)cc2)O1)NC1Cc2ccccc2C1,0,514.022,3.1549,0
CC(C)C[C@@](O)(CC(=O)O)C(=O)O,0,190.195,0.3229,0
CO[C@H]1O[C@H](CO)[C@@H](OC(=O)c2ccc(Br)cc2)[C@@H]2OC(=O)[C@@H](Cc3ccccc3)C/C=C/C[C@H](Cc3ccccc3)C(=O)O[C@@H]12,0,693.587,5.2295,0
O=C(O)c1ccc(O)c(O)c1,0,154.121,0.796,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)Nc2ccc3c(c2)OCO3)O1)N1CCN(c2ccccc2)CC1,0,552.628,2.2954,0
COc1cccc(S(=O)(=O)N2C[C@@H](O)COC[C@@H]3O[C@@H](CC(=O)N4CCN(C)CC4)CC[C@H]32)c1,0,497.614,0.1573,0
COc1ccccc1CNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)Nc2ccc(F)cc2)O1,0,501.555,2.682,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)N[C@H]1CCN(Cc2ccccc2)C1,0,578.131,2.4188,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccc3c(c2)OCO3)O1)N1CCN(c2ccccc2)CC1,0,552.628,2.2954,0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2ccccc2F)O1)N[C@H]1CCN(Cc2ccccc2)C1,0,511.638,2.7158,0
Cc1ccccc1S(=O)(=O)N1C[C@H](O)COC[C@H]2O[C@H](CC(=O)N3CCN(C)CC3)CC[C@@H]21,0,481.615,0.45712,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)N[C@H]1CCN(Cc2ccccc2)C1,0,578.131,2.4188,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2CC2CCOCC2)O1)N1CCOCC1,0,412.527,0.2712,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)N[C@H]1CCN(Cc2ccccc2)C1,0,578.131,2.4188,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3cccnc3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,0,530.691,3.4913,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)N[C@H]1CCN(Cc2ccccc2)C1,0,578.131,2.4188,0
Cc1cccc(S(=O)(=O)N2C[C@@H](O)COC[C@@H]3O[C@H](CC(=O)NCCCN4CCOCC4)CC[C@H]32)c1,0,525.668,0.52162,0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)N[C@H]1CCN(Cc2ccccc2)C1,0,578.131,2.4188,0
Cc1ccc(S[C@]2(C(=O)NC3CC3)CC(=O)N(C3Cc4ccccc4C3)[C@@H]2c2ccc(CO)cc2I)cc1,0,638.571,5.34242,0
O=C(NCCN1CCOCC1)[C@@]1(CCS(=O)(=O)c2ccccc2)COC(c2ccc(OCCCO)cc2)=N1,0,545.658,1.2758,0
[N-]=[N+]=NCc1ccccc1C[C@@]1(C(=O)NCCN2CCOCC2)N=C(c2ccc(OCCCO)cc2)O[C@@H]1c1ccccc1N=[N+]=[N-],0,639.717,5.1479,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CC4(O)CCCCCC4)ccc31)[C@H](c1ccccc1OCCO)N1[C@H](c3ccccc3)[C@H](c3ccccc3)OC(=O)[C@H]1[C@@H]2C(=O)N1CCc2cc(OC)c(OC)cc2C1,0,1004.146,7.5451,1
CC(C)(C)OC(=O)CC[C@]1(C(=O)NCc2ccccc2)N=C(c2ccc(OCCCO)cc2)O[C@H]1c1ccccc1,0,558.675,5.143,0
O=C1O[C@@H](c2ccccc2)[C@@H](c2ccccc2)N2[C@@H](c3ccc(O)cc3)[C@]3(C(=O)Nc4ccc(C#CC5(O)CCCCCC5)cc43)[C@@H](C(=O)NC[C@H](O)c3ccccc3)[C@H]12,0,801.94,6.9498,1
COC(=O)C1=CC(CCCO)=C[C@@H](c2ccc(CN3CCCC3)cc2)N(Cc2sc3ccccc3c2Cl)C=C1C(=O)OC,0,621.199,6.5626,1
COc1ccc(C#Cc2ccc3c(c2)[C@]2(C(=O)N3)[C@H](C(=O)N3CCc4cc(OC)c(OC)cc4C3)[C@H]3C(=O)O[C@H](c4ccccc4)[C@H](c4ccccc4)N3[C@@H]2c2ccc(OCCO)cc2)cc1,0,896.009,7.3392,1
CC(=O)NCCCC[C@@H]1NC(=O)[C@@H]2C[C@H](C(=O)NCCCCCCN)[C@H](c3cccc(OCCO)c3)N2C1=O,0,545.681,0.756,0
COc1ccc(C#Cc2ccc3c(c2)[C@]2(C(=O)N3)[C@H](c3ccc(O)cc3)N3[C@H](c4ccccc4)[C@H](c4ccccc4)OC(=O)[C@H]3[C@@H]2C(=O)O)cc1,0,676.725,6.1562,0
COCCCNC(=O)[C@@]1(Cc2ccccc2CN=[N+]=[N-])N=C(c2ccc(OCCCO)cc2)O[C@H]1c1ccccc1N=[N+]=[N-],0,598.664,5.8522,0
O=C(NCc1nc2ccccc2[nH]1)C1=C[C@H](c2csc3ccccc23)C[C@H](OCc2ccc(CO)cc2)O1,0,525.63,5.517,0
[N-]=[N+]=Nc1ccccc1[C@H]1OC(c2ccc(OCCCO)cc2)=N[C@@]1(CCS(=O)(=O)c1ccccc1)C(=O)N1CCCCC1,0,617.728,5.523,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CCCO)ccc31)[C@H](C(=O)NC[C@H](O)c1ccccc1)[C@H]1C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N1[C@@H]2c1ccc(O)cc1,0,835.91,5.4244,0
COc1ccccc1CNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)Nc2ccc(Cl)cc2)O1,0,518.01,3.1963,0
O=C1O[C@@H](c2ccccc2)[C@@H](c2ccccc2)N2[C@@H](c3ccc(O)cc3)[C@]3(C(=O)Nc4ccc(C#CCCO)cc43)[C@@H](C(=O)NC[C@H](O)c3ccccc3)[C@H]12,0,733.821,5.2469,0
COc1ccccc1CNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2ccc(Cl)cc2)O1,0,518.01,3.1963,0
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@@H]3C[C@@H]4C(=O)NCC(=O)N4[C@@H]3c3cccc(OCCO)c3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,0,1072.906,5.6727,0
O=C(CS)NCCCCCCNC(=O)[C@@H]1C[C@@H]2C(=O)NCC(=O)N2[C@@H]1c1cccc(OCCO)c1,0,506.625,0.1683,0
C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N5CCC[C@H]5C(=O)N4[C@H]3c3ccc(O)cc3)cc2)[C@@]12C(=O)Nc1ccccc12,0,943.022,6.2774,0
O=C1c2ccccc2[C@@]2(Cc3ccccc3N(C3CC3)C2=O)[C@H](c2ccc(CO)cc2)N1Cc1ccccc1,0,514.625,5.5657,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#Cc4ccc(OC)cc4)ccc31)[C@H](C(=O)N1CCc3cc(OC)c(OC)cc3C1)[C@H]1C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N1[C@@H]2c1ccc(OCCO)cc1,0,998.098,7.5167,1
O=C(CS)NCCCCCNC(=O)[C@@H]1C[C@@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)N2[C@@H]1c1ccc(O)cc1,0,538.67,1.724,0
C#Cc1ccc([C@H]2C=C(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)O[C@@H](OCC)[C@@H]2CCCO)cc1,0,532.637,3.49,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2O[C@H](C)CCCCO[C@H]1CN(C)Cc1ccc2c(c1)OCO2,0,716.297,5.797,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccccc2)O1)N[C@@H]1CCN(Cc2ccccc2)C1,0,543.686,1.7654,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3)cc2O[C@@H]1CN(C)C(=O)CN(C)C,0,513.66,1.875,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)N[C@@H]1CCN(Cc2ccccc2)C1,0,578.131,2.4188,0
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@@H]3C[C@@H]4C(=O)N[C@@H](CC(C)C)C(=O)N4[C@@H]3c3cccc(OCCO)c3)cc2)[C@]12C(=O)Nc1ccccc12,0,1003.118,6.4828,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)N[C@H]1CCN(Cc2ccccc2)C1,0,578.131,2.4188,0
COc1ccc(COC[C@@]23Oc4ccccc4[C@@H](NC(=S)N2C)[C@H]3CO[Si](C)(C)C(C)(C)C)cc1,0,514.764,5.4997,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)NCCN1CCCC1,0,516.06,1.2401,0
COCC(=O)Nc1ccc2c(c1)[C@H]1C[C@H](CC(=O)N3CCOCC3)O[C@@H](CO)[C@H]1O2,0,420.462,0.5148,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)NCCN1CCCC1,0,516.06,1.2401,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(-c3cncnc3)cnc2O[C@@H]1CN(C)C(=O)CN1CCOCC1,0,498.584,0.5493,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)c2ccccc2)O1)NCCCN1CCOCC1,0,475.586,0.6647,0
Nc1ccc(-n2cc(CCC(=O)NO)nn2)cc1,0,247.258,0.2875,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2ccccc2F)O1)N[C@@H]1CCN(Cc2ccccc2)C1,0,511.638,2.7158,0
OCCC[C@@H](O)c1ccc(OCCO)cc1,0,226.272,0.8636,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)NCCN1CCCC1,0,516.06,1.2401,0
O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,464.379,-0.5389,0
COc1ccc(NC(=O)N2C[C@H](O)COC[C@H]3O[C@H](CC(=O)NC4Cc5ccccc5C4)CC[C@@H]32)cc1,0,509.603,2.5101,0
Cc1ccc(S(=O)(=O)C[C@H](C)N2CCOCC2)c(S(=O)(=O)C[C@@H](C)N2CCOCC2)c1,0,474.645,0.98382,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)NCCN1CCCC1,0,516.06,1.2401,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)Nc2ccc(Cl)c(Cl)c2)O1)NCc1ccc(Cl)c(Cl)c1,0,591.319,5.1479,0
C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(-c3ccc(C(=O)N(C)C)cc3)cnc2O[C@@H]1CN(C)C(=O)c1cccnc1,0,545.64,2.8377,0
Cc1ccccc1S(=O)(=O)N1C[C@H](O)COC[C@H]2O[C@H](CC(=O)NCCc3ccccc3)CC[C@@H]21,0,502.633,2.04202,0
O=C1[C@H]2[C@@H]3C=C[C@H](C3)[C@@H]2C(=O)N1CCO,0,207.229,-0.2142,0
CC(=O)NCCCC[C@@H]1NC(=O)[C@@H]2C[C@H](C(=O)NCCCCCN)[C@H](c3cccc(OCCO)c3)N2C1=O,0,531.654,0.3659,0
COCCOC(=O)N1C(=O)[C@@]2(c3ccccc31)[C@H](C(=O)Nc1nc3ccccc3s1)[C@H]1C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N1[C@@H]2c1ccccc1OCCO,0,824.912,6.7546,1
C[N+](C)(C)CCCC[C@@H]1NC(=O)[C@H]2C[C@@H](C(=O)NCc3ccc(F)cc3)[C@@H](c3cccc(OCCO)c3)N2C1=O,0,555.671,2.1463,0
O=C1O[C@@H](c2ccccc2)[C@@H](c2ccccc2)N2[C@@H](c3ccc(OCCO)cc3)[C@]3(C(=O)Nc4ccc(C#CC5=CCCCC5)cc43)[C@@H](C(=O)N3CCCCCCC3)[C@H]12,0,789.973,7.9733,1
O=C(CS)NCCCCCCNC(=O)[C@@H]1C[C@@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)N2[C@@H]1c1ccc(O)cc1,0,552.697,2.1141,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2CC2CCOCC2)O1)N1CCOCC1,0,412.527,0.2712,0
CC(C)C[C@@H]1NC(=O)[C@H]2C[C@@H](C(=O)NCCCCCCNC(=O)CS)[C@@H](c3cccc(OCCO)c3)N2C1=O,0,562.733,1.583,0
O=C(C1=C[C@@H](c2csc3ccccc23)C[C@@H](OCc2ccc(CO)cc2)O1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0,598.721,5.3974,0
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@@H]3C[C@@H]4C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N4[C@@H]3c3cccc(OCCO)c3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,0,1187.118,6.9178,1
COc1cc2c(cc1OC)CN(C(=O)[C@H]1[C@@H]3C(=O)O[C@@H](c4ccccc4)[C@@H](c4ccccc4)N3[C@@H](c3ccc(OCCO)cc3)[C@]13C(=O)Nc1ccc(C#CC4(O)CCCCCC4)cc13)CC2,0,902.057,7.3676,1
CC(=O)NCCCC[C@@H]1NC(=O)[C@H]2C[C@@H](C(=O)NCCCCCNC(=O)CS)[C@@H](c3ccc(O)cc3)N2C1=O,0,561.705,0.7877,0
O=C(NCCN1CCOCC1)[C@]1(CCS(=O)(=O)c2ccccc2)N=C(c2ccc(OCCCO)cc2)O[C@@H]1c1ccccc1,0,621.756,3.0171,0
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@@H]3C[C@@H]4C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N4[C@@H]3c3ccc(O)cc3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,0,1143.065,7.2523,1
NCCCCCNC(=O)[C@H]1C[C@H]2C(=O)NCC(=O)N2[C@H]1c1cccc(OCCO)c1,0,418.494,-0.3091,0
CC(C)C[C@@H]1NC(=O)[C@H]2C[C@@H](C(=O)NCCCCCCNC(=O)CS)[C@@H](c3ccc(O)cc3)N2C1=O,0,518.68,1.9175,0
O=C1O[C@@H](c2ccccc2)[C@@H](c2ccccc2)N2[C@@H](c3ccc(O)cc3)[C@]3(C(=O)Nc4ccc(C#CC5(O)CCCCCC5)cc43)[C@@H](C(=O)N3CCN(c4ncccn4)CC3)[C@H]12,0,828.97,6.2388,0
CC(=O)NCCCC[C@@H]1NC(=O)[C@H]2C[C@@H](C(=O)NCCCC[N+](C)(C)C)[C@@H](c3cccc(OCCO)c3)N2C1=O,0,560.716,0.7233,0
C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@@H]3C[C@@H]4C(=O)N[C@@H](Cc5ccccc5)C(=O)N4[C@@H]3c3ccc(O)cc3)cc2)[C@@]12C(=O)Nc1ccccc12,0,993.082,7.0139,1
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccccc2Cl)O1)NCc1ccccc1Cl,0,543.469,2.9979,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#Cc4ccc(OC)cc4)ccc31)[C@H](c1ccccc1OCCO)N1[C@H](c3ccccc3)[C@H](c3ccccc3)OC(=O)[C@H]1[C@@H]2C(=O)N1CCN(c2ncccn2)CC1,0,969.064,6.0534,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccccc2Cl)O1)NCc1ccccc1Cl,0,543.469,2.9979,0
[N-]=[N+]=Nc1ccccc1C[C@]1(C(=O)N2CCCCC2)N=C(c2ccc(OCCCO)cc2)O[C@H]1c1ccccc1,0,539.636,5.9017,0
CCNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Oc3ccccc3)cc2)O1,0,504.605,2.3031,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CC4(O)CCCCCC4)ccc31)[C@H](c1ccc(OCCO)cc1)N1[C@H](c3ccccc3)[C@H](c3ccccc3)OC(=O)[C@H]1[C@@H]2C(=O)N1CCN(c2ncccn2)CC1,0,975.112,6.0818,0
Cc1ccccc1S(=O)(=O)N1C[C@@H](O)COC[C@@H]2O[C@@H](CC(=O)NCCc3ccccc3)CC[C@H]21,0,502.633,2.04202,0
COCCNC(=O)C[C@H]1C[C@@H]2c3cc(NS(C)(=O)=O)ccc3O[C@@H]2[C@H](CO)O1,0,414.48,0.2052,0
Cc1ccccc1S(=O)(=O)N1C[C@H](O)COC[C@H]2O[C@@H](CC(=O)NCCc3ccccc3)CC[C@@H]21,0,502.633,2.04202,0
CC(C)NC(=O)N(C)C[C@H]1OCc2cn(nn2)CCCC(=O)N([C@@H](C)CO)C[C@@H]1C,0,424.546,0.8524,0
CNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccc3c(c2)OCO3)O1,0,421.45,0.6926,0
CCCNC(=O)N1C[C@@H](O)COC[C@H]2O[C@H](CC(=O)NCc3ccncn3)CC[C@@H]21,0,421.498,0.2118,0
COc1ccccc1CNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2ccc(F)cc2)O1,0,501.555,2.682,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccc(Cl)c(Cl)c2)O1)NCc1ccncc1,0,523.417,3.2361,0
O=S(=O)(N1CCOCC1)N1CCCN(S(=O)(=O)N2CCOCC2)CC1,0,398.507,-1.8519,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2ccc3c(c2)OCO3)O1)NCCN1CCCC1,0,489.569,0.7669,0
CNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)Nc2cccc(OC)c2)O1,0,407.467,0.9725,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(Oc3ccccc3)cc2)O1)NC1CCC1,0,530.643,2.8357,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)c2ccncc2)O1)NCc1ccc(-c2ccccc2)cc1,0,515.61,3.2046,0
COCC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@H]1CC[C@H](CC(=O)NCc3ccc(OC)cc3)O[C@H]1CO2,0,511.575,2.3672,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)c2ccncc2)O1)NCc1ccc(-c2ccccc2)cc1,0,515.61,3.2046,0
COCC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@H]1CC[C@@H](CC(=O)NCc3ccc(OC)cc3)O[C@@H]1CO2,0,511.575,2.3672,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)c2ccccc2)O1)NCCCN1CCOCC1,0,475.586,0.6647,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2cccc(C(F)(F)F)c2)O1)NCCc1ccncc1,0,507.553,2.9587,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2ccc(Cl)cc2)O1)NCCc1ccncc1,0,502.999,2.6252,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(Br)cc2O[C@@H]1CN(C)S(=O)(=O)c1ccc(F)cc1,0,565.483,2.6775,0
COc1ccccc1CNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccc(F)cc2)O1,0,501.555,2.682,0
O=C(C[C@@H]1C[C@@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@@H]2[C@H](CO)O1)NC1CCCC1,0,504.58,3.0698,0
